10072,Liberty Bell Guide
10073,Franklin Institute Guard
10074,Franklin Institute Security
10075,Technician (as Joshua Biton)
10076,Popcorn Vendor (as Mike Russo)
10077,Gala Guard
10078,Janitor
10079,Guard Ferguson
10080,Guard Mike
10081,Anne Torrini
10082,Bernard Rougerie
10083,Pierre
10084,Marcel Bonfils
10085,Catherine Rougerie
10086,Patrice Joffroy
10087,Danièle Joffroy
10088,Guite Bonfils
10089,Le jeune homme de l'agence
10090,Muzard
10091,Stéphane Lecouvette
10092,La secrétaire
10093,Frank
10094,Tonny
10095,Vic
10096,Milo
10097,Radovan
10098,Hasse
10099,Branco
10100,Rita
10101,Mike
10102,Brian
10103,Junkie
10104,Uro'er
10105,Uro'er
10106,Mikkel
10107,Lasse
10108,Anders
10109,
10110,Remy
10111,Linguini
10112,Colette
10113,Skinner
10114,Emile
10115,Django
10116,Auguste Gusteau
10117,Anton Ego
10118,Mustafa
10119,Git
10120,Horst
10121,Lalo/Francois
10122,Larousse
10123,Lawyer (Talon Labarthe)
10124,Pompidou / Health Inspector
10125,Ambrister Minion
10126,Narrator
10127,Abusive Girlfriend
10128,Food Snob #1
10129,Abusive Boyfriend
10130,Food Snob #2
10131,Food Snob #3
10132,Street Woman
10133,Lucy Eleanor Moderatz
10134,Jack Callaghan
10135,Peter Callaghan
10136,Ox Callaghan
10137,Saul
10138,Elsie
10139,Midge Callaghan
10140,Mary Callaghan
10141,Celeste's Friend
10142,Celeste
10143,Elsa
10144,Lucas
10145,Roland
10146,Jeanne Larozière
10147,Rachid
10148,Brigitte
10149,Albert
10150,Francis
10151,Lola
10152,Marina
10153,Della Ponte
10154,Sumo Yakeshi
10155,Boissière
10156,Antonia
10157,Lucas’ Ex-Frau
10158,Jim McConnell
10159,Woodrow 'Woody' Blake
10160,Luke Graham
10161,Terri Fisher
10162,Phil Ohlmyer
10163,Sergei Kirov
10164,Nicholas Willis
10165,Reene Cote
10166,Debra Graham
10167,Maggie McConnell
10168,Ramier Beck
10169,NASA Wife
10170,NASA Wife
10171,NASA Wife
10172,NASA Wife
10173,Bobby Graham
10174,Child at Party
10175,Jimmy "The Tulip" Tudeski
10176,Nicholas "Oz" Oseransky
10177,Sophie Oseransky
10178,Franklin "Frankie Figs" Figueroa
10179,Janni Pytor Gogolak
10180,Special Agent Steve Hanson
10181,Jill St. Claire
10182,Cynthia Tudeski
10183,Sophie's Mom
10184,Mr. Boulez
10185,Marina Zenavo (segment "La visita")
10186,Yolante Gangi (Segment "L'armadio Di Troia")
10187,Marco Antonioni (segment "La visita")
10188,Gianni Busacca (Segment "L'armadio Di Troia")
10189,The Private Detective (segment "Il detective")
10190,Dante Zatteroni / Danteska Zatteroskaja (segment "La squadra di calcio")
10191,Silvestri (segment "La visita")
10192,The Footballer Wooing Danteska (segment "La squadra di calcio")
10193,Françoise (Segment "L'armadio Di Troia")
10194,Pietro, Thief (Segment "L'armadio Di Troia")
10195,Giorgio, Violante's Analyst (Segment "L'armadio Di Troia")
10196,Franco Corradini (segment "La squadra di calcio")
10197,Avv. Sante Zenaro
10198,Broccolini, Aka Xx2 (Segment "Il Detective")
10199,Bernasconi, President (Segment "La Squadra Di Calcio")
10200,The Wife (segment "Il detective")
10201,Thief (Segment "L'armadio Di Troia")
10202,The Husband (segment "Il detective")
10203,Enrico (segment "La squadra di calcio") (as Marzio Onorato)
10204,Felice, Thief (Segment "L'armadio Di Troia")
10205,Salvatore, Sailor (Segment "L'armadio Di Troia")
10206,(as Franco Bagagli)
10207,Crepaldi, President's Assistant (Segment "La Squadra Di Calcio")
10208,
10209,The Car Driver (Segment "L'armadio Di Troia")
10210,
10211,Santino (Segment "L'armadio Di Troia")
10212,The Widow Partibon (segment "La visita")
10213,
10214,
10215,Rosina, Maid at Partibon's (Segment "La Visita")
10216,
10217,Porter (segment "La visita")
10218,
10219,
10220,The Car Owner (segment "Il detective") (uncredited)
10221,Maria, The Detective's Wife (Segment "Il Detective") (uncredited)
10222,Farmer (uncredited)
10223,Girl on the Boat (segment "La visita") (uncredited)
10224,Partibon Friend (segment "La visita") (uncredited)
10225,Partibon's Daughter (Segment "La Visita") (uncredited)
10226,Mobilbello Supporter (segment "La squadra di calcio") (uncredited)
10227,Partibon Friend (segment "La visita") (uncredited)
10228,Partibon Friend (segment "La visita") (uncredited)
10229,Partibon Friend (segment "La visita") (uncredited)
10230,Dan Merrick
10231,Gus Klein
10232,Judith Merrick
10233,Jenny Scott
10234,Jeb Scott
10235,Nancy Mercer
10236,Rudy Costa
10237,Sadie
10238,Jack Stanton
10239,Nick James
10240,Dr. Alex Royce
10241,Nassim
10242,Travis
10243,Moghan
10244,Numb
10245,Reef
10246,Dr. Philipp Royce
10247,Devon
10248,Mel Coplin
10249,Nancy Coplin
10250,Tina Kalb
10251,Pearl Coplin
10252,Richard Schlichting
10253,Ed Coplin
10254,Mary Schlichting
10255,Tomy Kent
10256,Paul Harmon
10257,Valerie Swaney
10258,Lonnie Schlichting
10259,Jane
10260,Sandra
10261,Fritz Boudreau
10262,Mitch
10263,B&B Lady
10264,Jill
10265,Cop #1
10266,Cop #2
10267,Detective
10268,Sheriff
10269,Deputy
10270,Flight Attendant
10271,Roger
10272,Alternative Wife (unconfirmed)
10273,Charley Partanna
10274,Irene Walker
10275,Eduardo Prizzi
10276,Don Corrado Prizzi
10277,Dominic Prizzi
10278,Rosario Filargi " Finlay "
10279,Maerose Prizzi
10280,Amalia Prizzi
10281,Phil Vittimizzare
10282,Seith Georg
10283,Sophie Zieten
10284,Michael Barnes
10285,Cisco
10286,Curtis Locke
10287,Lt. Dan Archer
10288,Judy
10289,Samantha Erickson
10290,Cory Lee
10291,Richie O`Malley
10292,Lt. Jackson Craig
10293,A. Waiter
10294,The Girl
10295,Her Father
10296,Mr. Stout
10297,Guest
10298,The Cook
10299,Mrs. Stout
10300,Edna's Friend
10301,Restaurant Manager (uncredited)
10302,Edna's Friend (uncredited)
10303,Waiter (uncredited)
10304,Pawnshop Assistant
10305,Pawnbroker
10306,Pawnbroker Daughter
10307,Pawnshop Assistant
10308,Clock Client
10309,Ring Client
10310,Burglar
10311,Old bum
10312,Policeman
10313,Customer
10314,Tailors apprentiee
10315,Tailor
10316,Miss Moneybags
10317,o. A.
10318,Young Girl
10319,Policeman
10320,Butler
10321,Mrs. Moneybags
10322,Guest
10323,Toll guest
10324,Count Broko
10325,Guest (uncredited)
10326,Cook (uncredited)
10327,Small Guest (uncredited)
10328,Large Lady (uncredited)
10329,Logan / Wolverine
10330,Victor Creed / Sabretooth
10331,Stryker
10332,Kayla Silverfox / Silver Fox
10333,Wade Wilson / Deadpool
10334,John Wraith / Kestrel
10335,Remy LeBeau / The Gambit
10336,Fred Dukes / Blob
10337,Chris Bradley / Bolt
10338,David North / Agent Zero
10339,Scott Summers / Cyclops
10340,Heather Hudson
10341,Travis Hudson
10342,James
10343,Young Victor
10344,John Howlett
10345,Thomas Logan
10346,Elizabeth Howlett
10347,Firing Squad Leader (as Phil Patterson)
10348,Carnival Guy
10349,Carnival Girl
10350,School Child
10351,Logging Supervisor
10352,Phelan
10353,Marcuse
10354,Van Mier
10355,Bartender
10356,Surgeon
10357,Male Nurse #1
10358,Male Nurse #2
10359,Dr. Cornelius
10360,Dr. Carol Frost
10361,Lead Technician - Alkali Lake
10362,General Munson
10363,Platoon Leader
10364,Muttering Man
10365,Nervous African Woman
10366,Stryker Aide
10367,Curtis
10368,Kayla's Sister / Emma
10369,Poker Player
10370,Woman of the Night (as Alex Davies)
10371,Huge Doorman
10372,Drunken Man in Alley
10373,Driver
10374,African Businessman
10375,Teacher
10376,Special Forces Commander
10377,Vietnamese Child
10378,Hunter #1
10379,Hunter #2
10380,Vietnam Army Officer
10381,Waitress
10382,Waitress
10383,Tank Soldier
10384,Vietnamese Man
10385,Vietnamese Woman
10386,Mutant Twin #1
10387,Mutant Twin #2
10388,Weapon XI
10389,Helicopter Pilot
10390,Soldier (uncredited)
10391,Charles Xavier / Professor X
10392,Dr. Loomis
10393,Sheriff Leigh Brackett
10394,Michael Myers (young)
10395,Michael Myers
10396,Laurie Strode
10397,Deborah Myers
10398,Ronnie White
10399,Annie Brackett
10400,Lynda van der Klok
10401,Morgan Walker
10402,Ismael Cruz
10403,Tommy Doyle
10404,Larry Redgrave
10405,Zach 'Z-Man' Garrett
10406,Patty Frost
10407,Principal Chambers
10408,Noel Kluggs
10409,Mason Strode
10410,Big Joe Grizzly
10411,Nurse Wynn
10412,Derek Allen
10413,Lou Martini
10414,Chester Chesterfield
10415,Judith Myers
10416,Cynthia Strode
10417,Stan Payne
10418,Doctor Koplenson
10419,Lindsey Wallace
10420,Steve Haley
10421,Baby Boo
10422,Baby Boo
10423,Baby Boo
10424,Paul
10425,Bob Simms
10426,Wesley Rhoades
10427,Deputy Charles
10428,Cooper
10429,Deborah Levin
10430,Shikun
10431,Ammering
10432,Joe Obermann
10433,Jason
10434,Krüger
10435,Dumschke
10436,Kardinal
10437,Sophie alias Nadia
10438,John
10439,Alexei
10440,Yuri
10441,Clare
10442,Bank Manager
10443,Karen
10444,Robert Mosley
10445,Waitress
10446,Concierge
10447,D.I. O'Fetiger
10448,Porter
10449,Porter
10450,Passport Official
10451,Duty sergeant
10452,Bank Colleague
10453,Bank Colleague
10454,Bank Colleague
10455,Bank Colleague
10456,Policeman
10457,Hang Sing
10458,Trish O`Day
10459,Mac
10460,Kai
10461,Silk
10462,Isaak O`Day
10463,Colin O`Day
10464,Po Sing
10465,Vincent Roth
10466,Maurice
10467,Dave
10468,Kuang
10469,Ch`u Sing
10470,Maurice's Crew
10471,Overlord
10472,Gene Watson
10473,Lynn Watson
10474,Hucy
10475,Mr. Smith
10476,Ms. Jones
10477,Brendan Grant
10478,Krista Brooks
10479,Gov. Eleanor Grant
10480,Franco (Governor's Bodyguard)
10481,Officer Trust
10482,Mystery Man
10483,Sanitation Engineer
10484,Carter Doc McCoy
10485,Carol McCoy
10486,Budy Travis
10487,Jack Benyon
10488,Jim Deer Jackson
10489,Fran Carvey
10490,Harold Carvey
10491,Frank Hansen
10492,
10493,Gollie
10494,Driver
10495,Jack Grimaldi
10496,Mona Demarkov
10497,Natalie Grimaldi
10498,Sheri
10499,Don Falcone
10500,Scally
10501,Martie
10502,Joey
10503,Cage
10504,Waiter
10505,Sal
10506,Paddy
10507,Skouras
10508,Malacci
10509,Red Line
10510,Agent Victor " Vic " Cooper
10511,Randy " Turbo " Kingston
10512,Star
10513,Lt. Brian Margate
10514,Boom-Boom
10515,Ground Rush
10516,Col
10517,Rip
10518,Delmira
10519,Jack
10520,C-Note
10521,Moe
10522,Lucy
10523,Chuck
10524,Junior
10525,Slim
10526,Trent
10527,Sheriff Darl
10528,Scarlett
10529,Carla Hardwick
10530,The Judge
10531,Deputy Jackson
10532,Deputy C.B.
10533,Bull Hardwick
10534,Teenage Waitress
10535,Sister Felicia
10536,Ornell
10537,Ashley Hardwick
10538,David Dunsmore
10539,Georgie
10540,Mohamed Aziz
10541,Sofia
10542,Robert Dunsmore
10543,Alejandro
10544,Marlon
10545,Salim
10546,Steven Doyle
10547,Peter
10548,Natalie
10549,Eric Visser
10550,Laura
10551,Vermeer
10552,Potter
10553,John
10554,Ruysdael
10555,Chef
10556,Anneke
10557,Charlie Rogers
10558,Maggie Morgan
10559,Joe Lean
10560,Cathy Lean
10561,Madame Mijanou
10562,Harry Carver
10563,Marge
10564,Arthur Nielsen
10565,Dusch Girl
10566,College Girl
10567,Fred
10568,Sam
10569,Lou
10570,Billy (uncredited)
10571,Strongman (uncredited)
10572,Arthur Banks
10573,Bennie Harper
10574,Larson
10575,Thug in Black
10576,Dora
10577,Lou
10578,Agent George Scanlon
10579,Agent Donna Marbury
10580,Dr. Michael McCann
10581,Menkees
10582,Com. Scott
10583,Jamie Crawford
10584,Stevens
10585,Helen Crawford
10586,Peter Crowford
10587,Jake Lowe
10588,Amy Lowe
10589,Hiroshi Kurosaki
10590,Itoko Koyanagi
10591,Daize Tonooka
10592,Mashida
10593,George Inoue
10594,President Funazu
10595,Captain of the Kamome-maru
10596,Chieftain
10597,Reporter #1
10598,Hosoda
10599,Cmdr. Riku
10600,The Professor
10601,Saburo Hayashi
10602,Oyama
10603,Aihara
10604,Islander 1
10605,Reporter 2
10606,Islander 2
10607,Reporter 3
10608,Islander 3
10609,Reporter 4
10610,Petty Officer
10611,Captain of the Sea Angels
10612,Professor
10613,Lucky Jackson
10614,Rusty Martin
10615,Mr. Martin
10616,Shorty Fansworth
10617,Count Elmo Mancini
10618,Showgirl
10619,Showgirl
10620,Mark Kaminski alias Joseph P. Brenner
10621,Monique
10622,Chief Harry Shannon
10623,Luigi Patrovita
10624,Paulo Rocca
10625,Martin Lamanski
10626,Marvin Baxter
10627,Max Keller
10628,Baker
10629,Amy Kaminski
10630,Marcellino
10631,Lt. Gen. Eugene Irwin
10632,Col. Winter
10633,Yates
10634,Cap. Peretz
10635,Gen. Wheeler
10636,Dellwo
10637,Duffy
10638,Cutbush
10639,Thumper
10640,Cp. Ramov Aguilar
10641,
10642,Frather Howard
10643,Jenny
10644,Evelyn
10645,Colonel Grant
10646,General Bradley
10647,
10648,
10649,
10650,
10651,
10652,Steve Kelso
10653,Adm. Skeet Kelso
10654,Arnold Teague
10655,Alex Noffe
10656,Miki Kelso
10657,Ken Minami
10658,Travis
10659,Borg
10660,Haas
10661,Gurney
10662,T.C.
10663,Harvard
10664,Claire Beeson
10665,Freddy the Bomb (voice)
10666,Matthew
10667,Chris Kelvin
10668,Rheya
10669,Gordon
10670,Snow
10671,Gibarian
10672,Friend
10673,DBA Emissary
10674,DBA Emissary
10675,Gibarian's Son
10676,Mrs. Gibarian
10677,Friend
10678,Patient
10679,Patient
10680,Gippé
10681,Rafik
10682,Poupousse
10683,Marcus
10684,Christian
10685,Carla
10686,Henri
10687,Boris
10688,Koloustion
10689,Jim Levenstein
10690,Chris 'Oz' Ostreicher
10691,Kevin Meyers
10692,Michelle Flaherty
10693,Nadia
10694,Victoria 'Vicky' Lathum
10695,Paul Finch
10696,Steve Stifler
10697,Jim's Father
10698,Jessica
10699,Heather
10700,Stifler's Mom
10701,Chuck Sherman
10702,Albert
10703,Jim's Mother
10704,John
10705,Justin
10706,Matt Stifler
10707,College Girl
10708,Coach Marshall
10709,English Teacher
10710,Band Member
10711,Party Guy
10712,Sarah, the Sophomore Chick
10713,Vocal Jazz Teacher
10714,Vocal Jazz Girl
10715,Vocal Jazz Girl
10716,Vocal Jazz Group
10717,Vocal Jazz Group
10718,Vocal Jazz Group
10719,Courtney, the Random Cute Girl
10720,Vicky's Mom
10721,Bathroom Girl
10722,Enthralled Girl
10723,Enthusiastic Guy
10724,Computer Nerd
10725,Garage Band Member
10726,Garage Band Member
10727,Guy with Monkey
10728,Computer Girl
10729,Girl Holding Out
10730,Drinking Buddy
10731,Tom Myers (uncredited)
10732,Nicholas Whistler
10733,Vlasta Simoneva
10734,Col. Cunliffe
10735,Simoneva
10736,Josef
10737,Sun Bathing Man
10738,Golushha
10739,Harris K. Telemacher
10740,SanDeE
10741,Sara McDowel
10742,Roland Mackey
10743,Trudi
10744,Ariel
10745,Morris Frost
10746,Mr. Perdue
10747,Frank Swan
10748,Carlo Christopher
10749,Harris' Boss
10750,Gravedigger
10751,Voicephone
10752,Straight Weatherman
10753,Bob, News Anchor
10754,Andrew "Andy" Clark
10755,Brian Ralph Johnson
10756,John Bender
10757,Claire Standish
10758,Richard Vernon
10759,Allison Reynolds
10760,Carl
10761,Allison's Father
10762,Brian's Sister
10763,Andy's Father
10764,Claire's Father
10765,Allison's Mom
10766,Brian's Mom
10767,Chief Insp. Lee
10768,Detec. James Carter
10769,Sang
10770,Thomas Griffin
10771,Consul Han
10772,Clive Cod
10773,First Caucasien
10774,Diner Guest
10775,Soo Yung
10776,Cop
10777,Tania Johnson
10778,Soo Yung's Bodyguard
10779,Soo Yung's Driver
10780,Cop at Diner
10781,Agent Dan Whitney
10782,Exposition Official
10783,Agent Warren Russ
10784,Captain Diel
10785,Stucky
10786,Foo Chow Hostess
10787,Hubert Fiorentini
10788,Yumi Yoshimido
10789,Maurice "Momo"
10790,Sofia
10791,Takanawa
10792,Le Squale
10793,Irene
10794,Olivier
10795,Betty
10796,Josy
10797,ami de Yumi
10798,Hôtesse de l'air
10799,Ishibashi
10800,Van Eyck (as Mikhel Scourneau)
10801,Del Rio
10802,Douanier 1
10803,Douanier 2
10804,Fils de Préfet
10805,Jean Baptiste 2 (as Yann Epstein)
10806,Jean Baptiste 1
10807,Secretaire Banque de la Trinité
10808,Jeune banquier (as Stefan Sao Nelet)
10809,Danseuse
10810,Miko Kobayashi
10811,Commissaire Avion
10812,Secrétaire Ishibashi
10813,Commissaire Japonais
10814,
10815,Receptioniste
10816,La petite tailleuse chinoise
10817,Luo
10818,Dai
10819,le vieux tailleur
10820,
10821,Porter
10822,Bronson
10823,Val Resnick
10824,Rosie
10825,Arthur Stegman
10826,Det. Hicks
10827,Mrs. Lynn Porter
10828,Phil
10829,Carter
10830,Pearl
10831,Det. Leary
10832,Dr. Cid (voice)
10833,Dr. Aki Ross (voice)
10834,Cap. Gray Edwards (voice)
10835,Sgt. Ryan Whitaker (voice)
10836,Off. Neil Fleming (voice)
10837,Off. Jane Proudfoot (voice)
10838,General Hein (voice)
10839,Council Member (voice)
10840,Council Member (voice)
10841,Joe Rasnick
10842,Janette Rasnick
10843,Patti Rasnick
10844,Bu Montgomery
10845,Smittie
10846,Gene Bodine
10847,Billy Tatton
10848,Benji Rasnick
10849,Benjamin Rasnick
10850,Cindy Montgomery
10851,Matthias " Lee " Whitlock
10852,Alex Diaz Whitlock
10853,Ann Merai Harrison
10854,Chae
10855,Chris Harrison
10856,Cabot
10857,Deput Basle
10858,Tony Dalton
10859,Detective (as Ronald J. Madoff)
10860,Agent Stark
10861,Dr. Donovan
10862,Sophie Magdalena Scholl
10863,Hans Scholl
10864,Robert Mohr
10865,Else Gebel
10866,Richter Dr. Roland Freisler
10867,Christoph Probst
10868,Willi Graf
10869,Alexander Schmorell
10870,Robert Scholl
10871,Magdalena Scholl
10872,Werner Scholl
10873,Gisela Schertling
10874,Prof. Wüst
10875,Lohner
10876,Wärterin
10877,Jakob Schmid
10878,Reichsanwalt Weyersberg
10879,Rechtsanwalt August Klein
10880,Pfarrer Dr. Alt
10881,Traute Lafrenz (voice)
10882,Rechtsanwalt Ferdinand Seidl
10883,Zellenwärter
10884,Scharfrichter
10885,Narrator (voice) (uncredited)
10886,Gestapo Officer (uncredited)
10887,Det. Sgt. Jack Vincennes
10888,Det. Lt. Edmund Jennings " Ed " Exley
10889,Sid Hudgens
10890,Cap. Dudley Liam Smith
10891,Lynn Bracken
10892,Bud White
10893,Pierce Patchett
10894,D.A. Ellis Loew
10895,'Badge of Honor' Star Brett Chase
10896,Mickey Cohen
10897,Johnny Stompanato
10898,Mickey Cohen's Mambo Partner
10899,Mickey Cohen's Mambo Partner
10900,Officer Arresting Mickey Cohen
10901,Dick Stensland
10902,Matt Reynolds
10903,Wife Beater
10904,Jack's Dancing Partner
10905,Reporter at Hollywood Station
10906,Photographer at Hollywood Station
10907,Liquor Store Owner
10908,Susan Lefferts
10909,Buzz Meeks
10910,Sid's Assistant
10911,Tammy Jordan
10912,First Mexican
10913,Officer / Detective at Hollywood Station
10914,Officer / Detective at Hollywood Station
10915,Police Chief
10916,Breuning - Dudley's Guy
10917,Carlisle - Dudley's Guy
10918,Vice Captain
10919,Detective at Detective Bureau
10920,Forensic Chief
10921,Coroner
10922,Jack's Rejected Partner
10923,City Councilman
10924,Ray Collins - Nite Owl Suspect
10925,Louis Fontaine - Nite Owl Suspect
10926,Inez Soto - Rape Victim
10927,Sylvester Fitch
10928,Roland Navarette
10929,Officer at Detective Bureau
10930,Mayor
10931,Look-Alike Dancer
10932,Lana Turner
10933,Police File Clerk
10934,D.A. Ellis Loew's Secretary
10935,West Hollywood Sheriff's Deputy
10936,Detective at Hush-Hush Office
10937,Detective
10938,Detective
10939,Detective
10940,1940s Courthouse (uncredited)
10941,Cop (uncredited)
10942,Deuce Perkins (uncredited)
10943,Second Mexican (uncredited)
10944,Third Mexican (uncredited)
10945,Marilyn Monroe (uncredited)
10946,Uniformed Patrol Officer (uncredited)
10947,Court Bailiff (uncredited)
10948,Cole Trickle
10949,Harry Hogge
10950,Dr. Claire Lewicki
10951,Tim Dalander
10952,Russ Weehler
10953,Big John
10954,Buck Bretherton
10955,Waddle
10956,Aldo Bennedetti
10957,Rowdy Burns
10958,Jennie Burns
10959,Racetrack timer
10960,Cedric ( voice )
10961,Der Tod ( voice )
10962,Dr. Quuh ( voice )
10963,Der Fahrstuhl ( voice )
10964,TV Sprecher ( voice )
10965,Jimmy
10966,Oz
10967,Jill
10968,Lazlo
10969,Strabo
10970,Zevo
10971,Cynthia
10972,Julie
10973,Yermo
10974,Anya
10975,Off. Charlie Baileygates/Hank Evans
10976,Irene P. Waters
10977,Jamaal Baileygates
10978,Colonel Partington
10979,Agent Boshane
10980,Agent Peterson
10981,Lee Harvey Baileygates
10982,Shante Jr. Bailreygates
10983,Lieutenant Gerke
10984,Trooper Sea Bass
10985,Beautiful Mom
10986,Layla
10987,Shonte
10988,Trooper Finneran
10989,Trooper Maryann
10990,Maternity Doctor
10991,Dr. Bill Capa
10992,Rose
10993,Lt. Hector Martinez
10994,Sondra Dorio
10995,Dr. Bob Moore
10996,Clark
10997,Buck
10998,Casey Heinz
10999,Dale
11000,Anderson
11001,Ashland
11002,Michelle
11003,Edith Niedelmeyer
11004,Medical Examiner
11005,Bouncer
11006,Frank Warren
11007,Tracy Riggs
11008,Noelle
11009,Sam
11010,Warden Holliday
11011,Emerald
11012,Peter
11013,Gwen
11014,Decker
11015,TV Sprecherin
11016,TV Sprecher
11017,Sickenberger
11018,Cookie
11019,Taxifahrer
11020,Walter Ekland
11021,Cap. Britanov
11022,Aurora Skipper
11023,Admiral Chernavin
11024,Pshenishny
11025,Sergei Preminin
11026,Admiral Quinn
11027,Lt. Curtis
11028,Meg Peters
11029,Liv Watson
11030,Van Martin
11031,Brad Wilson
11032,Ramona
11033,Scool Director
11034,Vic
11035,Martinette
11036,Blonde Scool Director
11037,Capt. Billy Tyne
11038,Bobby Shatford
11039,Christina " Chris " Cotter
11040,Dale " Murp " Murphy
11041,David " Sully " Sullivan
11042,Alexander McAnally III
11043,Melissa Brown
11044,Alfred Pierre
11045,Linda Greenlaw
11046,Mike 'Bugsy' Moran
11047,Edie Bailey
11048,Todd Gross
11049,Bob Brown
11050,Irene 'Big Red' Johnson
11051,Ethel Shatford
11052,Sgt. Jeremy Mitchell
11053,Capt. Darryl Ennis
11054,Lt. Rob Pettit
11055,Flight Engineer Borgers
11056,Sgt. Millard Jones
11057,Dale Murphy, Jr.
11058,Debra Murphy
11059,Alfred Pierre's Girlfriend
11060,Douglas Kosco
11061,Quentin - The Old Timer
11062,Pam - Todd Gross' Assistant
11063,Commander Brudnicki
11064,C-130 Pilot
11065,George
11066,David Filby
11067,Weena
11068,Dr. Philip Hilyer
11069,Anthony Bridewell
11070,Walter Kemp
11071,Mrs. Watchett
11072,James Filby
11073,Talking Rings (Voice)
11074,Alexander Hartdegen
11075,Mara
11076,Mrs. Watchett
11077,Flower Seller
11078,David Filby
11079,Kalen
11080,Über-Morlock
11081,Emma
11082,Vox
11083,Robber
11084,Motorist
11085,Fifth Avenue Carriage Driver
11086,Central Park Carriage Driver
11087,Flower Store Worker
11088,Jogger
11089,Teacher
11090,Toren
11091,Soldier #1
11092,Soldier #2
11093,Hunter Morlock
11094,Hunter Morlock
11095,Hunter Morlock
11096,Hunter Morlock
11097,Spy Morlock
11098,Eloi
11099,Tina
11100,Robby
11101,Tino
11102,Fahrer, Kapitän, Pilot
11103,Andy Eckelmamm
11104,Conny
11105,Striding Cloud
11106,Whispering Wind
11107,Conqueror Xiong Ba
11108,Charity/Kong Ci
11109,Frost/Qin Xiang
11110,Jester/Man Chow Chow
11111,Mud Buddha
11112,Ming
11113,Muse/Chor Chor
11114,Summit Yu
11115,Sik Mo-Gin
11116,Whispering Prince
11117,Striding Sky
11118,Ying
11119,Phoenix Strike
11120,Harry Schwerdtfeger
11121,Hartmut
11122,Thomas
11123,Öko #1
11124,Schläger #1
11125,Inspektor Jensen
11126,Cleopatra Jones
11127,Bianca Jarin " The Dragon Lady "
11128,Stanly Nagel
11129,Mi Ling Fong
11130,Matthew Johnson
11131,Melvin Johnson
11132,Soo Da Chen
11133,Mendez
11134,Madalena
11135,Tony
11136,Liu Jian
11137,Jessica Kamen
11138,Insp. Richard
11139,Lupo
11140,Mister Big
11141,Uncle Tai
11142,Aja
11143,Twin
11144,Concierge
11145,James Dean
11146,Winton Dean
11147,Pier Angeli
11148,Elia Kazan
11149,Hedda Hopper
11150,Billy Rose
11151,Martin Landau
11152,Raymond Massey
11153,Jane Deacy
11154,Sheriff Freddy Heflin
11155,Ray Donlan
11156,Gary " Figgsy " Figgis
11157,Lt. Moe Tilden
11158,Joey Randone
11159,Deputy Cindy Betts
11160,Jack Rucker
11161,Murray " Superboy " Babitch
11162,Liz Randone
11163,Deputy Bill Geisler
11164,Rose Donlan
11165,Leo Crasky
11166,PDA President Lassaro
11167,Detective Carson
11168,Frank Lagonda
11169,Berta
11170,George Lennox
11171,Carla
11172,Bradley
11173,Maureen
11174,Rafael
11175,George's Mother
11176,Sammy
11177,Victor
11178,McGurk
11179,Antonio
11180,Keyboard Player
11181,Warden
11182,Taxi Driver
11183,Hospital Sister
11184,Doctor
11185,Norma
11186,Harry
11187,Carla's Mother
11188,Vocals
11189,Carla's Family #1
11190,Carla's Family #2
11191,Carla's Family #3
11192,Carla's Family #4
11193,Carla's Family #5
11194,Carla's Family #6
11195,Carla's Family #7
11196,Carla's Family #8
11197,Carla's Family #9
11198,Carla's Family #10
11199,Brigadista
11200,Brigadista
11201,Brigadista
11202,Brigadista
11203,Brigadista
11204,Brigadista
11205,Brigadista
11206,Brigadista
11207,Brigadista
11208,Brigadista
11209,Witness for Peace
11210,Witness for Peace
11211,Witness for Peace
11212,Witness for Peace
11213,Witness for Peace
11214,Witness for Peace
11215,Witness for Peace
11216,Witness for Peace
11217,Witness for Peace
11218,
11219,
11220,
11221,
11222,
11223,
11224,
11225,
11226,
11227,Randy
11228,Jewel Valentino
11229,Bingo Caller
11230,Mr. Burmeister
11231,Carl Harding
11232,Dr. Green
11233,Detc. Dehling
11234,Father Jimmy
11235,Bingo Vendor Woman
11236,Utah / Elmo
11237,Uniformed Cop at Bar
11238,Detective Ertagian
11239,Karen
11240,Joey Dinardo
11241,Tina Lehmann
11242,Stevie Dromburgh
11243,Moderator
11244,Blomer
11245,Himself
11246,Himself
11247,Himself
11248,Himself
11249,Manager
11250,Mephisto
11251,Agent
11252,Himself
11253,Dixie Dwyer
11254,Vera Cicero
11255,Owney Madden
11256,Dutch Schulz
11257,Vincent Dwyer
11258,Sandman Williams
11259,Lila Rose Oliver
11260,Abbadabba Berman
11261,Frenchy Demange
11262,Tish Dwyer
11263,Bumpy Rhodes
11264,Patsy Dwyer
11265,Stage Door Joe
11266,Charles 'Lucky' Luciano
11267,Gloria Swanson
11268,Bumpy Hood
11269,Irving Stark
11270,Kid Griffin
11271,Frances Flegenheimer
11272,Rebeca Carlson
11273,Frank Dulaney
11274,Sharon Dulaney
11275,Joanne Braslow
11276,Dr. Alan Paley
11277,Jeffrey Roston
11278,Richter Burnham
11279,Robert Garrett
11280,Dr. McCurdy
11281,Charles Biggs
11282,Andrew Marsh
11283,William Cole
11284,Tatoya
11285,Pavel
11286,Jackie
11287,Dr. Ivan Ivanovich Ivanov
11288,Yegor
11289,Uri
11290,The Mayor Alexander Genkov
11291,Bartender
11292,herself
